epoch,train_loss,train_acc,val_loss,val_acc,precision,recall,f1
1,1.5463420028052712,0.4465498624124839,1.6540166219983403,0.4363332404569518,0.3693535166920112,0.3936234901051016,0.361956991590374
2,1.3307537280253812,0.5647706294193459,1.3276926425214797,0.5948732237392031,0.5336219096540968,0.5639321284019935,0.5422423808756572
3,1.259395353281451,0.5990804277404298,1.1805255472676672,0.651992198383951,0.6042928489505155,0.6398697521127218,0.615149912704443
4,1.2190608416377964,0.6231495349890278,1.1166606988206684,0.6781833379771524,0.639110880622775,0.6742815713075443,0.649579292941762
5,1.1800859882737813,0.6433870911560835,1.0849277560974635,0.6936472555029256,0.6590894855451672,0.6895677842156148,0.667950741867509
6,1.1516204990768113,0.6559267128774948,1.0647760511241806,0.7042351629980496,0.6733426284734323,0.6981525261992305,0.6814432788051913
7,1.1278497521923545,0.6693371416628932,1.0542566938033573,0.7106436333240457,0.6859349741988275,0.7030559583581945,0.6912329057571268
8,1.090261127998672,0.6881814065275698,1.048348786207121,0.7153803287823907,0.6950613637937773,0.7075787273161813,0.6989280495027123
9,1.0776124785423047,0.6940680622801212,1.044128987841634,0.7188631930899972,0.6980005009836565,0.7123864395811206,0.7026652172614164
10,1.0514589105659262,0.7093594343237313,1.0410287415924826,0.7233212594037336,0.7043393180748441,0.716615183987159,0.7080617125020723
11,1.0339881234243915,0.7189383120275872,1.0413754190299862,0.7261075508498189,0.710181470665859,0.7165743998266926,0.7114161725420282
12,1.0126665911499604,0.7281688669058484,1.0417706506535946,0.7277793257174701,0.710953206461706,0.7171967080024935,0.7125538771081502
13,0.9932951830352684,0.7387578808039291,1.0438678946525615,0.7305656171635553,0.7159310953414361,0.7188615711645996,0.7160221791314599
14,0.9816786644040133,0.7456198404681459,1.0482958693396716,0.7325160211758149,0.7189747511457718,0.7198257978329055,0.7182670878083671
15,0.9699318287136653,0.7507053537218293,1.0524638361770087,0.7336305377542491,0.7205188519296885,0.7213212236199825,0.7197584403422993
16,0.956967261852883,0.7580897976244383,1.0591181398069138,0.7329339648927278,0.7242079461917258,0.7186580145921674,0.7200596481232777
17,0.939079997994948,0.7671810233724616,1.0619394563472713,0.7355809417665088,0.7244407977859856,0.7204909620973007,0.7212740380542657
18,0.9245300495145778,0.7736598279285242,1.0669673141678517,0.735720256338813,0.7262357218856074,0.7207366834327937,0.7222335273295142
19,0.9089740604611706,0.7838308544358912,1.070900000887151,0.7364168292003344,0.7261307766236426,0.7214052810406832,0.722492234531779
20,0.8941916204814299,0.7896826779058832,1.0762780837758268,0.7332125940373363,0.7246537825339779,0.7184597480644355,0.7203161564636817
21,0.887298878691962,0.7935838935525446,1.0846136292812718,0.7333519086096406,0.7260042859536114,0.7186222976899853,0.7208652451927737
22,0.8834552768878816,0.7953255076805184,1.088664031935522,0.7346057397603789,0.7255229200592039,0.7183740219819573,0.720366845022676
23,0.8674511048208231,0.8030931066912815,1.0941995071414854,0.7369740874895514,0.7291980183093888,0.7202975541836422,0.7233390586594312
24,0.854181913558607,0.8084921104880003,1.0978647291942638,0.735720256338813,0.7303283525568119,0.7200139258939242,0.7235783656884323
25,0.8485541290331503,0.811905674178829,1.100686363055866,0.738367233212594,0.7333681212081207,0.7226570577949748,0.726327204569551
26,0.8433854243109155,0.8139956111323975,1.1043468166042019,0.738367233212594,0.7359774423672965,0.72278135863214,0.7277330878633183
27,0.828769806738603,0.8197777700372706,1.10696436039217,0.7372527166341599,0.7341731982680795,0.7213782785014482,0.7264484887432892
28,0.8281035145986101,0.8226340172071476,1.1095559568450324,0.7365561437726387,0.7327297496576666,0.7208431326996136,0.7255313319127465
29,0.8241568392955537,0.8251419415514298,1.1127710235122188,0.7350236834772917,0.7303076594949854,0.7195174353487312,0.7238241697488587
30,0.8152201864852182,0.8262914068758925,1.1152887180111275,0.7350236834772917,0.7291775313811749,0.7200848636588147,0.7235300703782218
31,0.8125105845093158,0.8308544358911839,1.1176635085722635,0.7341877960434662,0.7306418865936323,0.7190165980234191,0.7236116774026792
32,0.7997565698489122,0.8366714270786164,1.1180736656207566,0.7355809417665088,0.7346360124464102,0.7196821516743347,0.7258400763188019
33,0.7900657367962083,0.8421749277230137,1.118555023863509,0.7379492894956813,0.7381591238134014,0.7220262136513073,0.7285152092905747
34,0.7994362549280364,0.8338848444738584,1.1192036914473358,0.7376706603510728,0.7388672715010547,0.7217684130566274,0.7284556271396835
35,0.7880194751632272,0.841617611202062,1.118426614682566,0.738924491501811,0.7381736124185927,0.722944278655181,0.7291198663916668
36,0.7788464965655548,0.8449615103277718,1.1222077983440082,0.7405962663694623,0.7413417957781133,0.7234088514460123,0.7308807964013582
37,0.7766259350519726,0.8452053363056881,1.1238951597349263,0.7408748955140708,0.7422789964647443,0.7239982859608569,0.7313275751387547
38,0.7744027889320073,0.8476784283674109,1.1272314851846692,0.7375313457787684,0.737395309559683,0.7216479860590871,0.7278819084595717
39,0.7735109461932153,0.8451356717405691,1.1298709571710301,0.7359988854834215,0.7370512428332165,0.7206706845535725,0.7272508302114848
40,0.7729180733123383,0.8466334598906267,1.1293472670585407,0.7371134020618557,0.7373475525200394,0.722523017595342,0.7284703540457281
41,0.7616969756482308,0.8506740046675259,1.130614138132817,0.7344664251880747,0.735459857179133,0.7187272783052228,0.7255717754895086
42,0.7554830727463768,0.8550977045525794,1.1331745099808785,0.7354416271942045,0.7362646581063645,0.7183001816965587,0.7254844221806714
43,0.7542188591815747,0.8564909958549584,1.131267925562982,0.7366954583449429,0.7377959362353584,0.7189141769906326,0.7265563118315271
44,0.7510979187858529,0.8577449580270995,1.1339360095890627,0.7336305377542491,0.7358188589783686,0.7164579683167578,0.7242589310788385
45,0.7428338731143694,0.8625169807377477,1.1343146146639174,0.7337698523265533,0.7405306348255658,0.7165388470608215,0.7262025263409161
46,0.7432936912727496,0.8608798634574524,1.1338532164622297,0.7339091668988577,0.7394427442735232,0.7152258481542207,0.7251091752539713
47,0.7406044473796393,0.8620641610644746,1.1343568887309332,0.7330732794650321,0.7428602842453363,0.7148629865474705,0.7261084903437087
48,0.7414105355359655,0.8640844334529242,1.1386723864639858,0.7314015045973808,0.7413697478719415,0.7144094440690704,0.725217460962966
49,0.7347873282277259,0.8640844334529242,1.1413482484395008,0.7340484814711619,0.7435786922313673,0.7165248207787053,0.7271590829247859
50,0.736193919444251,0.8640844334529242,1.1431479559000504,0.7330732794650321,0.7413558107333175,0.7147063797910009,0.725004788305937
51,0.7296064410024794,0.8664181963844091,1.1431727888491798,0.7315408191696852,0.7386274207080208,0.7148742874186765,0.7241017742629754
52,0.7273892609152683,0.8682294750775018,1.1457066044365007,0.7334912231819448,0.7419175078558329,0.7163888713968655,0.726347070910969
53,0.7286858762866456,0.8691002821414887,1.146452816507882,0.7353023126219003,0.7407538313873802,0.7179450126033134,0.7269239304172265
54,0.7308457774874135,0.8647462468215542,1.147393201928047,0.7318194483142937,0.7387254663942164,0.7148172929998948,0.7243468456017303
55,0.7289060040025852,0.8681249782298234,1.1497971666128266,0.7332125940373363,0.7402061500798067,0.7161708373486108,0.725831776750581
56,0.7155771247313071,0.8742206276777317,1.1540494425926544,0.7333519086096406,0.7418279566727717,0.715986249752078,0.7265200507137034
57,0.7178069510020251,0.8734891497439827,1.1529111235163012,0.7336305377542491,0.7418506755568864,0.7165167687903805,0.7268291466925388
58,0.7104284827738846,0.8751262670242781,1.1528287719604065,0.7347450543326832,0.7457953253736045,0.7173242357725199,0.7287549783554536
59,0.7125034050352833,0.8739768016998154,1.1537619246168367,0.7350236834772917,0.7474467089729551,0.7174377909766074,0.7294432275462163
60,0.7093440902437004,0.8764498937615381,1.1504592413721593,0.7358595709111173,0.7453001117320319,0.7176442355741537,0.72853346574277
61,0.7144404007700976,0.8734543174614232,1.1497311413902598,0.7355809417665088,0.746541369902497,0.7174672193263413,0.728936626800167
62,0.70559709476301,0.877599359086001,1.1494635111709663,0.7354416271942045,0.7448297846589942,0.7168369564105428,0.7278677190325563
63,0.7058527198093281,0.8783308370197499,1.1493972843986728,0.7353023126219003,0.7443356338236891,0.7163955062154563,0.7274252401139284
64,0.7041660421440821,0.8792364763662963,1.1460756569328532,0.7354416271942045,0.7437364656025421,0.7168771802546898,0.7276492935812128
65,0.6997509532107833,0.8788533212581421,1.1480195133856792,0.7354416271942045,0.7458845590707631,0.7168339227365573,0.7282504508280009
66,0.7085710160452153,0.8770768748476088,1.1514580604773639,0.7354416271942045,0.7474021563460963,0.7173940537193472,0.7289759745338408
67,0.6942184314055437,0.884043331359504,1.159330107767823,0.7348843689049874,0.7457170265351806,0.7165563343557294,0.7277287789121399
68,0.6977760343928834,0.883242188860636,1.162008280689652,0.7309835608804681,0.7410061804969754,0.7123017872926897,0.7236664698355594
69,0.6979682970982932,0.8799679543000453,1.161617863199843,0.7333519086096406,0.7414123787522894,0.7150249003461379,0.7256174568435945
70,0.6950767028127877,0.8824758786443275,1.1624166128295947,0.7330732794650321,0.7436078205555756,0.7142167670294605,0.7260026798056879
71,0.6878691375050044,0.8841478282071824,1.162756587592763,0.7332125940373363,0.7446599031642422,0.7141333248706628,0.7263869895239449
72,0.6857863502976804,0.8871782367898569,1.1609905463601593,0.7333519086096406,0.7459646344804307,0.714249473905105,0.7269484815572719
73,0.6925246113872797,0.8840781636420635,1.1588528534933598,0.7333519086096406,0.7463793562225464,0.7143490749492152,0.7272241491518205
74,0.6851687276411955,0.8859242746177157,1.1627964763529754,0.7344664251880747,0.7458426723686445,0.7157873985850786,0.7278839065344341
75,0.6850425363388375,0.8868647462468215,1.1647276803373658,0.7354416271942045,0.7478985198926604,0.7166807138017487,0.7290374486475023
76,0.6833602092562476,0.8863422620084294,1.16904708239055,0.7368347729172472,0.7480699706780547,0.7187095859375071,0.7303370998721561
77,0.6833018406111226,0.8868995785293811,1.1703070031796101,0.7355809417665088,0.7481511918902098,0.716650913676709,0.7291583591833286
78,0.6871306091114132,0.8829286983176008,1.176660487249257,0.7326553357481193,0.745577672077761,0.7146119942739091,0.727240108993074
79,0.6791935751001232,0.889094012330628,1.1788684038041062,0.7323767066035107,0.7443463895422759,0.7150987692692243,0.7268363403819825
80,0.680519107907098,0.8886760249399143,1.1798623004691053,0.7295904151574255,0.7408614325062285,0.7125050079458396,0.7241067330461916
