epoch,train_loss,train_acc,val_loss,val_acc,precision,recall,f1
1,1.5521746824318274,0.44707234665087603,1.743167478415786,0.2979938701588186,0.3940117688495777,0.2814899063185377,0.24316071955504223
2,1.3356602581745944,0.5675920443066634,1.3903684187613015,0.5515463917525774,0.5523341182457321,0.5110961650094435,0.5085057016241407
3,1.2818549779595125,0.5917656484029399,1.218864179614129,0.6358317079966564,0.6036025970930119,0.610426572841888,0.5993843652311573
4,1.2101552472384798,0.6295935072625309,1.1423687055669611,0.671635553078852,0.6332230499514608,0.6665638006874132,0.642389593218479
5,1.1889658247840298,0.6401128565954927,1.1033661416328262,0.6887712454722764,0.6549103045442689,0.6847042511506259,0.6646584110989114
6,1.1495900519020676,0.6586087986345746,1.0824542342370915,0.6986625801058791,0.6699650073713234,0.6946973595582876,0.6785488115969889
7,1.120340315175906,0.6747709777421714,1.0693537418342094,0.7088325438840902,0.6861239189131679,0.7023445770436059,0.6918492670444621
8,1.0983528757615209,0.6847330105541816,1.0600168138667714,0.7123154081916968,0.6918864994476747,0.7059643598119919,0.6970705997116967
9,1.0839793951086434,0.6928141001079801,1.0545572282610978,0.7149623850654778,0.6967174453920177,0.7062936111939395,0.7000502275881211
10,1.0581211551461767,0.7066076840015326,1.0509609789793855,0.7152410142100863,0.7005202340866227,0.7057721738688191,0.7017600339685466
11,1.030519001079231,0.7240238252812706,1.0495056030510461,0.7203956533853441,0.7048847037239268,0.7091119562083377,0.7059117758928642
12,1.0187649540594077,0.7259396008220419,1.05209409413347,0.7203956533853441,0.7108649793187969,0.7084915706531917,0.7083372779841771
13,1.0025570453564872,0.7344735100491135,1.0544139092165834,0.7222067428252995,0.7146539429827251,0.7100497060615746,0.7111608098639186
14,0.9841782960146297,0.7475007837263576,1.0603307097128887,0.7259682362775146,0.7210986706112037,0.7139046413284971,0.716269595063649
15,0.966780516690124,0.753596433174266,1.0630604734524407,0.7277793257174701,0.7251690919437687,0.715467137226853,0.7191538536107737
16,0.9527130993752359,0.7619561809885402,1.0685006640820358,0.7283365840066871,0.7253465289994793,0.7162303156777658,0.7195098487691579
17,0.9339185882467574,0.7737643247762026,1.0732023629613425,0.729311786012817,0.7251085505244833,0.7163780053472883,0.7196464336571465
18,0.9194027067430798,0.7783621860740534,1.0790033369019159,0.7281972694343828,0.7253528031710081,0.7150444358408289,0.7190690871475047
19,0.9076674164780305,0.7852938103033892,1.08486630867437,0.7279186402897743,0.7258532209419478,0.7147466102302461,0.7191319024721723
20,0.8985897727784802,0.7896130133407642,1.0895701540350151,0.7294511005851212,0.7261288684307493,0.7142308299821637,0.7190993747850715
21,0.8807535578333483,0.798007593437598,1.0957434873422829,0.7269434382836445,0.7228068252605226,0.7124194192142176,0.7165383112450163
22,0.8757027472451154,0.8010728343028318,1.099368995230455,0.7283365840066871,0.7249119428613208,0.7145526499925944,0.718735461336839
23,0.8619061685114213,0.8057055278832422,1.105382990906849,0.7283365840066871,0.7268048512081913,0.7132737668731881,0.7188143292062025
