epoch,train_loss,train_acc,val_loss,val_acc,precision,recall,f1
1,1.8138689567703177,0.2934968128461458,1.962092142445226,0.19908052382279187,0.2066599606977577,0.1723429424259988,0.16913626970111295
2,1.5142306845333224,0.46978299487965447,1.6504957182024076,0.4178044023404848,0.36144985399258783,0.3628829031423447,0.34926076081823815
3,1.381485445039591,0.5399003796718799,1.4144851075271008,0.537057676232934,0.47521672702942297,0.4904078320439141,0.4697730141287728
4,1.3319755696574367,0.5677662057194608,1.2675635794073334,0.6042073000835887,0.5433536242014341,0.5804043736692835,0.5487537497736092
5,1.267074243361069,0.5995680796962625,1.180576592160653,0.6517135692393424,0.5968693883019839,0.6413279159382718,0.6080302508611864
6,1.225122943218983,0.6185865059737364,1.1302408234393506,0.6733073279465032,0.6245416926989227,0.6644776885904499,0.6361374838981018
7,1.2018594457262,0.6328329095405621,1.0989415432025742,0.6910002786291446,0.6523327904044839,0.6840696449290904,0.6626136428379399
8,1.165673218345961,0.6500052248423839,1.0771168929250434,0.7003343549735302,0.6655483220767534,0.6926877893605434,0.6750174953323995
9,1.1406471223773709,0.6654010937336724,1.0651656948912274,0.708135971022569,0.6794259776100731,0.7023663435911669,0.6876997415561094
10,1.1187268797434204,0.6751193005677663,1.0576144991793917,0.7131512956255224,0.6879276467067129,0.7065704493167957,0.6948460586179429
11,1.0909359171089157,0.6898533560904246,1.0516061862719428,0.7173307327946503,0.6967510151199807,0.7095934754939508,0.7010494128534432
12,1.065875803806834,0.7015918353129681,1.0487594670092173,0.7209529116745612,0.7073994955870138,0.712405757794809,0.7079652990774619
13,1.041280369245544,0.7161517294228291,1.0475814637117447,0.721928113680691,0.7118966593018098,0.7111961468756475,0.7099435978474695
14,1.02237991793136,0.7267755756034693,1.047391881813874,0.7223460573976038,0.7124254286217623,0.7116682612046864,0.7103244708906927
15,1.005379622888364,0.731582430596677,1.049938938982409,0.7295904151574255,0.7198903385609118,0.7186755624982615,0.7174785589246065
16,0.984780373612003,0.7473266223135602,1.0547851836259534,0.7301476734466426,0.7209182950159334,0.7179126608495744,0.7174739667083324
17,0.9642634385639217,0.7537357623045038,1.0591585167472692,0.729869044302034,0.7194897086206703,0.7175513622557732,0.7166892830551906
18,0.95503204832373,0.7593785920791389,1.062960302275049,0.7320980774589022,0.7245813384429722,0.7197145682551328,0.7205907628210315
19,0.9319838294166064,0.7686091469574001,1.0673977574720195,0.7353023126219003,0.7292225092255974,0.7225494757897162,0.7243024167105393
20,0.9164758840654125,0.7816364206346442,1.0725601525916533,0.7375313457787684,0.7323479448852803,0.7246559398675292,0.7267330271112807
