epoch,train_loss,train_acc,val_loss,val_acc,precision,recall,f1
1,1.8354203665641422,0.2899090877425198,2.188604235483033,0.15101699637782112,0.1687921486764661,0.17335173830591707,0.09459488512241941
2,1.5305005509533882,0.46372217771430563,1.7263763259134108,0.34215658957927,0.3839781785380709,0.332960243288181,0.30972252959006
3,1.3993112926402764,0.534048556201888,1.4249438956840752,0.5413764279743661,0.49785664930236895,0.5068495270569567,0.4900223185472196
4,1.3287426914481635,0.5659549270263681,1.2627891996306075,0.6110337141264977,0.5623545691758957,0.5862057553953909,0.5645758877755901
5,1.2772490939707328,0.5963286774182313,1.174179546777901,0.6533853441069936,0.6040563614942682,0.6387198880333503,0.613551348781586
6,1.240231857188024,0.6167055627155248,1.1246362703694843,0.6751184173864586,0.6348427349774709,0.6683480647012358,0.6450594572413243
7,1.2023928069724545,0.6298721655230067,1.0956423744646477,0.6904430203399275,0.6511413889543457,0.6842108701775665,0.6618734368800224
8,1.1675948443144208,0.6509805287540492,1.0769440458823327,0.7029813318473113,0.6714507066624229,0.6969322704832798,0.6806454374476062
9,1.146730860311736,0.660036922219513,1.0634940188719588,0.7091111730286987,0.6790376191541314,0.7023591763158742,0.6878403857189156
10,1.116532553097244,0.6759901076317532,1.0567299551404463,0.7135692393424352,0.6876523508732318,0.7063520246985764,0.6946869504148766
11,1.0847727991685985,0.6913163119579226,1.0513193351241266,0.7169127890777375,0.6949292153800803,0.7104165732040039,0.7007554168857072
12,1.066339623311864,0.7008255250966596,1.046896834996591,0.719838395096127,0.6996897966171639,0.714655559019986,0.7052759300865564
13,1.043090582209498,0.7134696436657494,1.0444270658373467,0.7233212594037336,0.7054245026241696,0.7168080375104774,0.7095470955085184
14,1.0214611179980038,0.7256957748441255,1.0447866905529408,0.7270827528559487,0.715258091016597,0.7204108651743584,0.7165549766854851
15,1.007433638232534,0.7329060573339371,1.0463233220108905,0.7287545277235999,0.7226479216660527,0.7203791750594556,0.7201178546326182
16,0.9848466267626115,0.7427287610157094,1.0484970695927933,0.7295904151574255,0.7260290101416841,0.7186537780413056,0.7208979884731491
17,0.9819068926712525,0.7463861506844544,1.0518728518725173,0.7304263025912511,0.7263385237164484,0.7181309363623691,0.7206314983069453
18,0.9515860737534816,0.7610853739245532,1.0564116472220082,0.7312621900250766,0.7294201604636187,0.7188544630282248,0.7225150830619435
19,0.9339970601066335,0.7704552579330524,1.0624216045300985,0.7320980774589022,0.733298235382139,0.7183541933117391,0.7238941759625843
20,0.9256171025038638,0.776725068793758,1.0684403679968089,0.7316801337419894,0.7354678741187273,0.7180888397650588,0.7245889270925708
21,0.9113982603373816,0.7820544080253579,1.075058974722163,0.7309835608804681,0.7339817185958898,0.7173839631735436,0.7236255701884852
22,0.8926877277706056,0.7919119439896897,1.0792662471275405,0.7326553357481193,0.7362628785559849,0.7191122190817228,0.7257938530586365
23,0.8835851982048535,0.7966143021352189,1.084505491184969,0.7336305377542491,0.7384155117455034,0.720046613934154,0.7273343249900507
24,0.8699477159651832,0.8020481382144972,1.0906327990443967,0.7318194483142937,0.733287960109448,0.7191741996277161,0.7248259148588597
25,0.866233646726404,0.8070291546205023,1.095272345425326,0.7323767066035107,0.736489628092569,0.719751680607074,0.726390783343432
26,0.8534522313359779,0.8118360096137099,1.0990573898202765,0.7318194483142937,0.7390049681376473,0.7189326650393847,0.7270262813634025
27,0.8396647295930584,0.816886690584834,1.1041116451579371,0.7323767066035107,0.7380971163150761,0.7183552291665662,0.7262308707902584
28,0.8317839302439987,0.8244104636176809,1.1081821727832402,0.7314015045973808,0.7363573100827446,0.7177944861885498,0.7251613261274749
29,0.825328830736899,0.8252464383991083,1.1103950527492223,0.7307049317358596,0.7358150361720665,0.7157458671443653,0.723671743750127
30,0.8189081648158539,0.8292173186108885,1.1114528280973235,0.7312621900250766,0.735978688040725,0.7161408797657586,0.7239558414168732
31,0.8054156291447047,0.8356264586018322,1.1114112879778888,0.7322373920312064,0.737549794497953,0.7181910520487943,0.7259828836982115
32,0.8006774493280949,0.8390051900101013,1.1128794795193357,0.7326553357481193,0.7369117938902504,0.7182936206158341,0.7258883961898619
33,0.8004000311531639,0.8398759970740882,1.115687442244378,0.7325160211758149,0.7355943135408716,0.7182099265597682,0.7252565174713984
34,0.7854820003230153,0.8470166149987809,1.1172848180762636,0.7330732794650321,0.7351719634039549,0.7191071864231767,0.7255705934453778
35,0.7815076980812887,0.8468424535859835,1.11867777776107,0.7308442463081638,0.735691240614902,0.7169531554957344,0.7246431016754032
36,0.7754208972625231,0.8501515204291337,1.116289234719392,0.7329339648927278,0.737223168455726,0.7187104395239402,0.7264187564027365
37,0.7702461933781558,0.8526942770559754,1.1151486996921467,0.7353023126219003,0.7449141838453182,0.720644969493914,0.7305486031183345
